date,Month,city_name,category,item_id,item_name,qty_sold,mrp,,
15-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),53,55597,,
11-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),5,24995,,
20-11-2023,Nov,Amritsar,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),1,4999,,
30-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
12-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
19-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,20,7500,,
09-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),4,18496,,
30-10-2023,Oct,Jalandhar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,4,1500,,
20-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,25,0,,
27-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,39,14625,,
08-11-2023,Nov,Ludhiana,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
17-12-2023,Dec,Ghaziabad,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),4,19996,,
05-12-2023,Dec,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,6,2250,,
12-12-2023,Dec,Mohali,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,7,2625,,
06-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),44,46156,,
24-11-2023,Nov,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
22-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),17,17833,,
07-11-2023,Nov,Jalandhar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,6,2250,,
22-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),1,4999,,
10-11-2023,Nov,Jalandhar,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
15-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),2,2098,,
29-10-2023,Oct,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
14-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,53,19875,,
05-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),8,35492,,
20-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,20,7500,,
11-12-2023,Dec,Mohali,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),1,4999,,
24-10-2023,Oct,Zirakpur,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
25-11-2023,Nov,Panchkula,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
21-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,17,6375,,
23-10-2023,Oct,Ghaziabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
10-10-2023,Oct,Panchkula,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
27-12-2023,Dec,Dehradun,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),3,4950,,
19-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),11,18150,,
20-11-2023,Nov,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
05-10-2023,Oct,Chandigarh,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
08-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),1,4999,,
11-11-2023,Nov,Kharar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
10-10-2023,Oct,Meerut,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),2,2098,,
28-12-2023,Dec,Jalandhar,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),1,4999,,
05-12-2023,Dec,Panchkula,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
02-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),3,14997,,
29-11-2023,Nov,Meerut,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
26-10-2023,Oct,Ghaziabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,15,5625,,
19-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),2,9998,,
17-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),8,38492,,
15-10-2023,Oct,Meerut,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,11,0,,
11-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,34,12750,,
20-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),3,4950,,
11-12-2023,Dec,Faridabad,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),4,19996,,
08-10-2023,Oct,Zirakpur,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
07-12-2023,Dec,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
04-11-2023,Nov,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
11-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),10,16500,,
22-11-2023,Nov,Jalandhar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,4,1500,,
04-11-2023,Nov,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
22-10-2023,Oct,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
17-12-2023,Dec,Dehradun,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
18-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
20-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),14,14686,,
14-12-2023,Dec,Agra,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
23-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),9,44991,,
26-11-2023,Nov,Chandigarh,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),2,2098,,
11-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,13,0,,
19-10-2023,Oct,Ghaziabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,12,4500,,
09-10-2023,Oct,Ghaziabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),5,5245,,
15-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),17,17833,,
29-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,16,6000,,
07-11-2023,Nov,Kharar,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
26-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,22,8250,,
10-12-2023,Dec,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
28-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),15,15735,,
13-12-2023,Dec,Amritsar,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
23-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,49,18375,,
25-10-2023,Oct,Ghaziabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,10,3750,,
26-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),3,14997,,
16-12-2023,Dec,Amritsar,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
13-12-2023,Dec,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),8,8392,,
13-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,37,0,,
16-10-2023,Oct,Meerut,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,5,0,,
06-11-2023,Nov,Mohali,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
18-12-2023,Dec,Ghaziabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),5,8250,,
03-10-2023,Oct,Panchkula,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
12-11-2023,Nov,Chandigarh,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),2,2098,,
10-11-2023,Nov,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,8,3000,,
19-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),1,4999,,
04-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,14,5250,,
27-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,14,5250,,
28-12-2023,Dec,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,6,2250,,
24-11-2023,Nov,Jalandhar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,4,1500,,
08-11-2023,Nov,Panchkula,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
02-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,2,0,,
05-11-2023,Nov,Ludhiana,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,9,3375,,
08-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),22,23078,,
14-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,10,3750,,
14-10-2023,Oct,Ghaziabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),3,4950,,
29-12-2023,Dec,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,8,3000,,
05-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),30,31470,,
20-12-2023,Dec,Jalandhar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,8,3000,,
25-11-2023,Nov,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
23-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,12,4500,,
21-11-2023,Nov,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
27-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),4,19996,,
27-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),10,49990,,
01-11-2023,Nov,Dehradun,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
07-11-2023,Nov,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,4,1500,,
15-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,25,9375,,
16-11-2023,Nov,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
07-10-2023,Oct,Dehradun,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
10-12-2023,Dec,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,8,3000,,
09-12-2023,Dec,Ghaziabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),18,18882,,
03-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),5,23495,,
12-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),3,3147,,
11-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),5,8250,,
14-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,140,0,,
17-12-2023,Dec,Amritsar,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),2,2098,,
05-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),13,63487,,
20-11-2023,Nov,Panchkula,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
08-12-2023,Dec,Faridabad,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,3,0,,
16-11-2023,Nov,Meerut,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),2,2098,,
22-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,61,22875,,
30-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),48,50352,,
03-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
19-10-2023,Oct,Jalandhar,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
08-10-2023,Oct,Ludhiana,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,10,3750,,
19-12-2023,Dec,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,4,1500,,
02-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),17,17833,,
18-12-2023,Dec,Ludhiana,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
26-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),9,44991,,
21-11-2023,Nov,Jalandhar,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
01-11-2023,Nov,Ludhiana,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
17-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),6,29994,,
26-10-2023,Oct,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
28-12-2023,Dec,Jalandhar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,7,2625,,
27-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),11,18150,,
21-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
22-10-2023,Oct,Amritsar,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
18-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,44,16500,,
22-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
01-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,49,18375,,
17-11-2023,Nov,Mohali,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
05-12-2023,Dec,Jalandhar,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
24-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,27,10125,,
27-12-2023,Dec,Jalandhar,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),1,4999,,
26-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,424,0,,
06-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),7,34993,,
27-12-2023,Dec,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),4,4196,,
16-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),1,4999,,
29-10-2023,Oct,Ludhiana,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
18-10-2023,Oct,Panchkula,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
12-10-2023,Oct,Ghaziabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,22,8250,,
01-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),21,22029,,
13-12-2023,Dec,Mohali,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
23-12-2023,Dec,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
04-12-2023,Dec,Ludhiana,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
13-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),4,6600,,
27-10-2023,Oct,Mohali,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,4,1500,,
20-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,46,17250,,
27-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),26,27274,,
13-11-2023,Nov,Ludhiana,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),2,2098,,
19-11-2023,Nov,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
07-11-2023,Nov,Meerut,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
03-12-2023,Dec,Kharar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
09-10-2023,Oct,Kharar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
29-11-2023,Nov,Mohali,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,7,2625,,
17-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),9,9441,,
22-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),5,8250,,
11-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),29,30421,,
19-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),2,9998,,
13-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),8,39992,,
29-12-2023,Dec,Amritsar,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),1,4999,,
13-10-2023,Oct,Meerut,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
28-12-2023,Dec,Ludhiana,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
02-10-2023,Oct,Jalandhar,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
22-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,50,18750,,
10-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,15,5625,,
05-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,1,0,,
18-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,123,0,,
25-11-2023,Nov,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,10,3750,,
02-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,8,3000,,
20-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),7,11550,,
05-12-2023,Dec,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
18-11-2023,Nov,Mohali,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
24-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),9,14850,,
02-10-2023,Oct,Ghaziabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),5,8250,,
31-10-2023,Oct,Chandigarh,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
23-11-2023,Nov,Ludhiana,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,4,1500,,
03-12-2023,Dec,Mohali,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
25-12-2023,Dec,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
26-10-2023,Oct,Mohali,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
21-10-2023,Oct,Mohali,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
10-12-2023,Dec,Agra,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
02-12-2023,Dec,Mohali,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,6,2250,,
25-12-2023,Dec,Ghaziabad,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),5,24995,,
11-10-2023,Oct,Ghaziabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,16,6000,,
06-10-2023,Oct,Dehradun,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
01-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),5,23495,,
17-12-2023,Dec,Kharar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
14-11-2023,Nov,Mohali,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,4,1500,,
13-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),8,13200,,
16-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),14,14686,,
07-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),4,19996,,
26-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),30,31470,,
09-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,29,10875,,
06-11-2023,Nov,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,8,3000,,
12-12-2023,Dec,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,10,3750,,
08-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
10-12-2023,Dec,Ghaziabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,29,10875,,
03-10-2023,Oct,Ghaziabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,13,4875,,
29-12-2023,Dec,Jalandhar,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
09-10-2023,Oct,Ghaziabad,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),6,29994,,
06-11-2023,Nov,Panchkula,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
16-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
22-12-2023,Dec,Ghaziabad,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),4,19996,,
04-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
25-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),28,29372,,
13-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,15,5625,,
30-10-2023,Oct,Dehradun,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
10-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),67,70283,,
20-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),3,13497,,
17-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),6,6294,,
08-11-2023,Nov,Mohali,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
09-11-2023,Nov,Kharar,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
